Actor,Degree,DegreeCentrality,Closeness,PageRank,Betweenness
Anna Baryshnikov,0.02197802197802198,0.00016466326362588507,0.7808868619721213,0.015950306261457256,0.0
Esther Howard,0.04395604395604396,0.00032932652725177014,0.6180781800476197,0.060716051838898416,0.0
Duygu Yetiş,0.03296703296703297,0.0002469948954388276,0.6428669912076956,0.03986893098834198,0.0
Jacob Hopkins,0.03663003663003663,0.0002744387727098084,0.7887261631349177,0.02838021712706853,0.0
Rosie Fellner,0.029304029304029304,0.00021955101816784674,0.7531233109892088,0.03550047864652299,0.0
Onur Tuna,0.03296703296703297,0.0002469948954388276,0.6000970229786052,0.057699692194059495,0.0
Zonghan Li,0.04395604395604396,0.00032932652725177014,0.6685416804535327,0.05545214770673984,0.0
Naved Aslam,0.02564102564102564,0.0001921071408968659,0.6762464717235839,0.02064939236546689,0.0
Kim Ju-hun,0.05128205128205128,0.0003842142817937318,0.5528481979578527,0.08132561933839047,0.002408709610287668
Mustafa Alabssi,0.03296703296703297,0.0002469948954388276,0.6860473670807277,0.055865098481447946,0.0
Amna Ilyas,0.03296703296703297,0.0002469948954388276,0.6416182829560549,0.046110395445777816,0.0
Sheila Frazier,0.02564102564102564,0.0001921071408968659,0.0007823696918045206,0.06486223777538994,0.0
Masoom Shankar,0.02564102564102564,0.0001921071408968659,0.5501386374053249,0.047938123616411074,0.0
Aaryansh Malviya,0.029304029304029304,0.00021955101816784674,0.6439016099133694,0.039244601598782215,0.0
Joe Sanfelippo,0.0695970695970696,0.000521433668148636,0.7071986932679967,0.037743620535632225,0.0
Shen Chang Hung,0.02197802197802198,0.00016466326362588507,0.565782718676785,0.05179425251213388,0.0
Ratna Galih,0.03296703296703297,0.0002469948954388276,0.7069883537157886,0.0396539220856441,0.0
Lindsay Wagner,0.029304029304029304,0.00021955101816784674,0.7475273166761215,0.03160278231285028,0.0
Alexa PenaVega,0.1575091575091575,0.0011800867226521763,0.891533126925877,0.1364353152686592,0.0031436876204034036
Blac Youngsta,0.03296703296703297,0.0002469948954388276,0.7594835201323149,0.03609698706500656,0.0
Dave Hendrik,0.054945054945054944,0.00041165815906471265,0.5949840490797546,0.05657735560838041,0.0
Michael Chaturantabut,0.03296703296703297,0.0002469948954388276,0.6611799226619979,0.058684703160368015,0.0
Saori Goto,0.04395604395604396,0.00032932652725177014,0.677955864753319,0.016880570732086,0.0
Tokunbo Idowu,0.01098901098901099,8.233163181294254e-05,0.5681745749048573,0.009192325281876051,0.0
Wavyy Jonez,0.02197802197802198,0.00016466326362588507,0.7129381322041871,0.029390556778263636,0.0
Scott Adsit,0.07692307692307693,0.0005763214226905977,0.8423641897244186,0.05647244260059286,0.0006844314476067103
Barry Pepper,0.15384615384615385,0.0011526428453811953,0.8944999483493941,0.11358619624772262,0.00540941275822772
Sonali Sachdev,0.029304029304029304,0.00021955101816784674,0.6490798794232447,0.034649567273667206,0.0
Teté Espinoza,0.10256410256410256,0.0007684285635874636,0.701064075873236,0.09331019222367666,0.0006530671947734723
Harpreet Singh,0.03296703296703297,0.0002469948954388276,0.6753047082154237,0.02778791366810206,0.0
Rii,0.029304029304029304,0.00021955101816784674,0.5909957343083485,0.04371587902966855,0.0
Amrita Rao,0.25274725274725274,0.0018936275316976782,0.7723939318640849,0.22778439093698377,0.006050582004701413
Alina Stiegler,0.047619047619047616,0.000356770404522751,0.7035173546428964,0.057739393109638486,0.0
Amy Aitken,0.040293040293040296,0.00030188264998078925,0.6997852640328799,0.056757957317440634,0.0
Gianluca Broccatelli,0.02197802197802198,0.00016466326362588507,0.6453343838000989,0.045877054891568105,0.0
Kazu Patrick Tang,0.029304029304029304,0.00021955101816784674,0.640800921863602,0.04747768248792715,0.0
Rainer Bock,0.10622710622710622,0.0007958724408584445,0.8492091289911315,0.10797897839701676,0.01297339095935011
Monica Bellucci,0.12454212454212454,0.0009330918272133486,0.8802689573545748,0.1202301994041322,0.003142911261915972
Marc Clotet,0.07692307692307693,0.0005763214226905977,0.5975237081287829,0.10234063892518049,0.006348716798827325
Michael Sky,0.03296703296703297,0.0002469948954388276,0.7634774284562675,0.03289027763241575,0.0
Raphaël Romand,0.029304029304029304,0.00021955101816784674,0.5219158325261005,0.05737539275787677,0.0
Charles Robinson,0.03296703296703297,0.0002469948954388276,0.7730145066156543,0.029977890785913782,0.0
Ethan Nell,0.05860805860805861,0.0004391020363356935,0.001970826509355197,0.06539027858845377,0.0
Ricki Stern,0.003663003663003663,2.7443877270980843e-05,0.00011176709882921722,0.06486223777538995,0.0
Wang Jian Long,0.018315018315018316,0.0001372193863549042,0.5079612496647895,0.0440297119047869,0.0
Susana Manchini,0.03296703296703297,0.0002469948954388276,0.5750799328279618,0.058831117032318456,0.0
Jessica Dinnage,0.02564102564102564,0.0001921071408968659,0.5735888336881949,0.05792687320597524,0.0
Iván Álvarez de Araya,0.018315018315018316,0.0001372193863549042,0.5737408539759765,0.03254462767848311,0.0
Loubna Abidar,0.05128205128205128,0.0003842142817937318,0.651287230841965,0.10273147139853056,0.00810143194924647
Katherine Helmond,0.054945054945054944,0.00041165815906471265,0.8235597826086956,0.03638380387760593,0.0
Ayah Samaha,0.018315018315018316,0.0001372193863549042,0.0005588354941460861,0.06486223777538995,0.0
David Carr,0.04395604395604396,0.00032932652725177014,0.6010133560726998,0.05351247240882999,0.0
Chen Kun,0.07326007326007326,0.0005488775454196168,0.7157161412209234,0.09599519809030022,0.0020829878114690045
Pierre Lebeau,0.02564102564102564,0.0001921071408968659,0.7169351595581103,0.03075206855815,0.0
Alphonso Mcauley,0.1391941391941392,0.001042867336297272,0.8544704845814978,0.10395661249542186,0.0013836154169257037
Disha Kapoor,0.02197802197802198,0.00016466326362588507,0.615511157370973,0.044300463333706616,0.0
Rahul Abburi,0.054945054945054944,0.00041165815906471265,0.7722807598710614,0.0458459204228917,0.0
JM de Guzman,0.10622710622710622,0.0007958724408584445,0.587393341505841,0.1200615817147356,0.0036801166069491864
Ak Akarat,0.10989010989010989,0.0008233163181294253,0.5088653077672184,0.10485510178910958,2.237772498999287e-05
Sarah Buckland,0.02564102564102564,0.0001921071408968659,0.7499783472117394,0.031212362335435118,0.0
Rana Eid,0.0,0.0,0.0,0.0,0.0
Paulo Avelino,0.15018315018315018,0.0011251989681102146,0.5889314237966614,0.1596078838659804,0.0028989447965627677
Kiana Tom,0.03296703296703297,0.0002469948954388276,0.7478132132502621,0.03987747687143712,0.0
Garrett Ryan,0.06593406593406594,0.0004939897908776552,0.7504611917938813,0.0749385970755458,0.0004016164345913848
Anthony Head,0.21611721611721613,0.0016191887589878697,0.8597486596124931,0.16652123176894765,0.012633729814807766
Derrick Carr,0.03296703296703297,0.0002469948954388276,0.7091098398437043,0.04002491145368693,0.0
Dagmar Bláhová,0.03296703296703297,0.0002469948954388276,0.7237751800064479,0.05451385312815372,0.0
Barry Coe,0.03296703296703297,0.0002469948954388276,0.6262423804111994,0.04839624647631546,0.0
Hicham Ouarqa,0.05128205128205128,0.0003842142817937318,0.0015647393836090411,0.06486223777538992,0.0
Chabeli Sastre Gonzalez,0.02564102564102564,0.0001921071408968659,0.5428637959446873,0.0497981784506342,0.0
Badrul Islam,0.018315018315018316,0.0001372193863549042,0.6577825044221857,0.0297917425055762,0.0
Roberto Berindelli,0.03663003663003663,0.0002744387727098084,0.4155386529648279,0.056626843353767435,0.0
Tarra Riggs,0.12087912087912088,0.0009056479499423678,0.8553265647379226,0.06400904674671808,0.0
Mir Sarvar,0.02564102564102564,0.0001921071408968659,0.6291969211765133,0.04569851905573324,0.0
Heather McDonald,0.03296703296703297,0.0002469948954388276,0.7694866196110293,0.028633468793333332,0.0
Pakija Begum,0.018315018315018316,0.0001372193863549042,0.0005588354941460861,0.06486223777538995,0.0
Vincent McDaniel,0.03296703296703297,0.0002469948954388276,0.716422497089467,0.03926329543451837,0.0
Polly Niles,0.02564102564102564,0.0001921071408968659,0.0007823696918045206,0.06486223777538994,0.0
Pierre Cartonnet,0.029304029304029304,0.00021955101816784674,0.5568759675322587,0.05780595304367984,0.0
Barbara Hershey,0.09157509157509157,0.0006860969317745211,0.836522471173552,0.08277045584562534,0.0011990609087938115
César Cardadeiro,0.02564102564102564,0.0001921071408968659,0.0007823696918045206,0.06486223777538994,0.0
Herman Tømmeraas,0.03296703296703297,0.0002469948954388276,0.5907624533395709,0.058129419897747794,0.0
Emily Woo Zeller,0.06593406593406594,0.0004939897908776552,0.7742141497745589,0.04567476983540874,0.0
Mighty Mark,0.01098901098901099,8.233163181294254e-05,0.0003353012964876517,0.06486223777538995,0.0
Sophie Okonedo,0.07692307692307693,0.0005763214226905977,0.8048599123622361,0.07275479483410835,0.0020663216689585716
Hiroaki Ogi,0.029304029304029304,0.00021955101816784674,0.6774746983642652,0.013169190806685207,0.0
Peter Skagen,0.018315018315018316,0.0001372193863549042,0.7594549725920124,0.02199305224644007,0.0
Santiago Moure,0.040293040293040296,0.00030188264998078925,0.6343793989439916,0.050038439826897874,0.0
Konkona Sen Sharma,0.30036630036630035,0.002250397936220429,0.7864543124979726,0.2911402367379371,0.024116384882507887
Alfonso Torregrosa,0.047619047619047616,0.000356770404522751,0.5350859382586356,0.06049451779149167,0.0
Smita Malhotra,0.018315018315018316,0.0001372193863549042,0.5247442895296138,0.1260952961713057,0.0011575055913150307
Kanchan Mullick,0.07326007326007326,0.0005488775454196168,0.6368087073457723,0.08930846980881019,1.973421248586807e-05
Erika Ervin,0.14285714285714285,0.001070311213568253,0.8585248397719626,0.0740598450117339,0.0
Andrew Hodwitz,0.029304029304029304,0.00021955101816784674,0.0008941367906337378,0.06486223777538998,0.0
Tiffany Shepis,0.02564102564102564,0.0001921071408968659,0.7172957333128213,0.039626532268022485,0.0
Michael McMillian,0.029304029304029304,0.00021955101816784674,0.7855981025577884,0.02642957096517479,0.0
Uzor Osimkpa,0.054945054945054944,0.00041165815906471265,0.6731672645291694,0.0515349880566108,0.00011863914357549696
Kim Tae-woo,0.05860805860805861,0.0004391020363356935,0.583328922486178,0.08429936579908293,0.0020018176098616685
Wan-kyung Sung,0.029304029304029304,0.00021955101816784674,0.42598169264016017,0.04602599375469857,0.0
Harrison Osterfield,0.02564102564102564,0.0001921071408968659,0.7210415811668421,0.03098361392369075,0.0
Kendall Schmidt,0.04395604395604396,0.00032932652725177014,0.7216038286170073,0.06472786868092631,4.470814615929637e-05
Charlotte Salt,0.02197802197802198,0.00016466326362588507,0.7222960372265947,0.026933961023152975,0.0
Ching-Wan Hui,0.03296703296703297,0.0002469948954388276,0.6537140392029981,0.05256236402708413,0.0
Martin Cummins,0.1282051282051282,0.0009605357044843295,0.7807510739288083,0.10844067658014848,0.00157105603985575
Suri Marrero,0.054945054945054944,0.00041165815906471265,0.7133912388484805,0.05969553923108966,0.0
Judith Ivey,0.05860805860805861,0.0004391020363356935,0.7960443370455977,0.046907491500427195,0.0
Austin McKenzie,0.03663003663003663,0.0002744387727098084,0.7858476378156924,0.027260814144412265,0.0
Bappi Lahiri,0.02564102564102564,0.0001921071408968659,0.6632672043069583,0.018131984361068765,0.0
Anthony Ramos,0.05860805860805861,0.0004391020363356935,0.7434791941369475,0.07509482530289428,0.0005274207026563453
Sainty Nelsen,0.05860805860805861,0.0004391020363356935,0.7504704833597463,0.07772167247672153,0.0005413844884125698
Ron Howard,0.07692307692307693,0.0005763214226905977,0.8607131192934125,0.07722566547799632,0.0033125225358659398
Moe Dunford,0.13186813186813187,0.0009879795817553103,0.8207107121338287,0.1420357501620031,0.005006361037655165
Tom Arnold,0.06227106227106227,0.0004665459136066743,0.831142831677602,0.05881070330942618,0.0006105949013770551
Anne Winters,0.1575091575091575,0.0011800867226521763,0.8034410084434604,0.1372390635246605,0.003707793906600708
Kiki Narendra,0.06593406593406594,0.0004939897908776552,0.5882769698116685,0.08184294450522764,0.0024689935756746517
Angelina Kirsch,0.003663003663003663,2.7443877270980843e-05,0.00011176709882921722,0.06486223777538995,0.0
Thierry Godard,0.029304029304029304,0.00021955101816784674,0.5316970903764002,0.060477420850136424,0.0
Jamie Chung,0.10622710622710622,0.0007958724408584445,0.8203330649145006,0.1078777443593161,0.009829699956865678
Sinqua Walls,0.0695970695970696,0.000521433668148636,0.7800427251434895,0.07820616580322513,0.005546338552484143
Dayo Akinpelu,0.04395604395604396,0.00032932652725177014,0.5655425295185134,0.05619595158688337,0.0
Soundos El Ahmadi,0.1684981684981685,0.0012624183544651187,0.7928165955999684,0.0734004468388378,0.0
Gita Siddharth,0.029304029304029304,0.00021955101816784674,0.7287832971630906,0.028147813709295862,0.0
Gregory Snegoff,0.02564102564102564,0.0001921071408968659,0.6589624282483909,0.04066570876624351,0.0
Emma Kenney,0.03663003663003663,0.0002744387727098084,0.7885927650965673,0.03194345831914787,0.0
Nicholas Hoult,0.31868131868131866,0.0023876173225753335,0.9384206900288736,0.2319959947992365,0.037115244306112155
Aftab Khan,0.018315018315018316,0.0001372193863549042,0.6503089863531026,0.026408406115549617,0.0
Safira Ratu,0.02564102564102564,0.0001921071408968659,0.6621477690446409,0.05289715001392669,0.0
Barrie Dunn,0.07326007326007326,0.0005488775454196168,0.6821253537848649,0.11038494656392912,4.913743475721038e-07
Shivani Ghai,0.014652014652014652,0.00010977550908392337,0.6491945848684774,0.017233815111227752,0.0
Jonny Rees,0.07326007326007326,0.0005488775454196168,0.8436069087417014,0.04697051001357432,0.0
Pedro Rodman Rodriguez,0.02197802197802198,0.00016466326362588507,0.6538515474148623,0.035815198132504215,0.0
Gunnar Hansen,0.08791208791208792,0.0006586530545035403,0.7518668287479222,0.11696921178281063,0.010415494111911892
Hanna Mikuć,0.02564102564102564,0.0001921071408968659,0.0007823696918045206,0.06486223777538994,0.0
Grant McFarland,0.040293040293040296,0.00030188264998078925,0.5736784073217015,0.05714837536837479,0.0
Marianne Jean-Baptiste,0.21245421245421245,0.001591744881716889,0.8802497821667149,0.1657264990389787,0.007368454798688302
Caia Coley,0.03296703296703297,0.0002469948954388276,0.001005903889462955,0.06486223777538996,0.0
Jane Krakowski,0.3772893772893773,0.002826719358911027,0.9273938754121436,0.2901276170788156,0.023763519754366216
Kevin Shen,0.05128205128205128,0.0003842142817937318,0.7346884355720398,0.037865242963127814,0.0
Bashir Lone,0.02564102564102564,0.0001921071408968659,0.6291969211765133,0.04569851905573324,0.0
Florence Thomassin,0.047619047619047616,0.000356770404522751,0.5643104852787152,0.10440840564386035,0.0006424440478724181
Dylan Henry Lau,0.0695970695970696,0.000521433668148636,0.8166691367672222,0.04913560756412337,0.0
Paula Beer,0.03296703296703297,0.0002469948954388276,0.7406131251298216,0.03976792834208302,0.0
Desmond Richardson,0.02564102564102564,0.0001921071408968659,0.650103230996112,0.04859263105091908,0.0
Marina Massironi,0.04395604395604396,0.00032932652725177014,0.7820606279554354,0.04105046882692401,0.0
Jeneva Talwar,0.03296703296703297,0.0002469948954388276,0.6926443532813016,0.02476890742295443,0.0
Conor Quinlan,0.054945054945054944,0.00041165815906471265,0.7917344253087507,0.045714783832967405,0.0
Sam Swainsbury,0.03296703296703297,0.0002469948954388276,0.8031535709553465,0.03012530697690525,0.0
Maria Sabta,0.03296703296703297,0.0002469948954388276,0.5127307178263886,0.05044463434288055,0.0
Oğuzhan Koç,0.04395604395604396,0.00032932652725177014,0.5338535588622562,0.07850684567103612,6.878620501850504e-05
Lauren Laverne,0.014652014652014652,0.00010977550908392337,0.0004470683953168689,0.06486223777538995,0.0
Yang Se-na,0.018315018315018316,0.0001372193863549042,0.41155342508538095,0.04114343553867762,0.0
Scott Cavalheiro,0.018315018315018316,0.0001372193863549042,0.7377511091096085,0.024933958426373644,0.0
Denden,0.03663003663003663,0.0002744387727098084,0.6634305446863935,0.058299132023156015,0.0
Angela Dippe,0.040293040293040296,0.00030188264998078925,0.0012294380871213895,0.06486223777538995,0.0
Consuelo Holzapfel,0.03296703296703297,0.0002469948954388276,0.001005903889462955,0.06486223777538996,0.0
Wu Kang-jen,0.07326007326007326,0.0005488775454196168,0.6398100013194352,0.11289974011147762,0.021692594928104717
Margherita Caviezel,0.047619047619047616,0.000356770404522751,0.5771332812827299,0.062137071353233854,0.0
Ken Tong,0.02197802197802198,0.00016466326362588507,0.6744856287625045,0.02679931226481496,0.0
Benjamin Chan,0.03296703296703297,0.0002469948954388276,0.6498070325900513,0.05106181640270251,0.0
Jonathan Readwin,0.03663003663003663,0.0002744387727098084,0.6421518772777353,0.049104699776817584,0.0
Kai Scott,0.029304029304029304,0.00021955101816784674,0.6905650274282393,0.024363904675037844,0.0
Irene Tsu,0.04395604395604396,0.00032932652725177014,0.7771025641025641,0.038977940053031665,0.0
Shinobu Adachi,0.040293040293040296,0.00030188264998078925,0.6703457123266461,0.024590029322590766,0.0
